danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.676,0.948,-2.557,0.0628,0.0509,8.19e-06,0.384,0.731,136.027,67txf4D8SqDc5lmCMVAz01,221227
0.766,0.692,-4.672,0.0289,0.0825,0.0,0.0384,0.691,102.028,5o4W6yWSJD9e9Ea8YC9WjF,205160
0.685,0.573,-7.467,0.0347,0.0604,3.72e-06,0.0864,0.131,95.966,61LRiO0Tr7tdmfMFpR6kH7,234172
0.704,0.909,-4.307,0.132,0.145,0.0,0.182,0.457,98.002,0j7kALx0g6YfwZ73w2fj2D,214787
0.752,0.695,-3.854,0.0956,0.00223,0.000137,0.28,0.963,144.021,3OY9NKwRfYqNNpeogsm5eR,207653
0.814,0.899,-5.958,0.0637,0.00727,0.219,0.0979,0.545,119.011,2n4uOdMHzEvcZ0KP7iQnay,242013
0.758,0.871,-6.408,0.147,0.0062,0.0,0.0663,0.753,126.994,6bNB5gxFX6Q87DbQWb8OWZ,202627
0.624,0.86,-3.129,0.043,0.0119,0.0,0.0598,0.521,110.018,3pt4BDnaMo2vznoVSv7b2y,199693
0.602,0.923,-3.763,0.044,0.0098,0.0,0.0561,0.765,136.01,1yjY7rpaAQvKwpdUliHx0d,216013
0.419,0.453,-7.685,0.0437,0.539,0.0,0.0971,0.356,140.327,3by8IfnW9dZ2t4pZw1WVxz,191308
0.831,0.735,-7.41,0.124,0.0902,0.0,0.215,0.632,100.016,0S1vxen26XzaAkTuqkqcHq,212867
0.332,0.635,-5.653,0.0898,0.159,2.79e-06,0.0599,0.261,186.249,6KI1ZpZWYAJLvmVhCJz65G,201493
0.916,0.492,-6.789,0.0856,0.0297,2.48e-05,0.0641,0.803,121.981,68zC6NEny9EG3OuE6npJcr,232320
0.738,0.922,-3.94,0.0833,0.0034,0.0,0.0986,0.689,116.024,1dsndFSRXSoQFLjSJ6uPpG,247027
0.39,0.557,-6.344,0.0521,0.452,0.0,0.125,0.317,79.34,0DOgMeHlNponAEqczZoxX0,239973
0.563,0.601,-8.342,0.0351,0.368,0.000116,0.143,0.16,106.84,09pk2v399GAU5g2zgB9xFz,240227
0.31,0.746,-3.599,0.111,0.0121,0.0,0.649,0.163,182.032,3YJkAQNEhmCZGLdmPsu6Ye,250600
0.535,0.711,-4.898,0.0541,0.0336,3.35e-05,0.0722,0.294,140.928,0MXMNgjjtOBxAjfw8a4lwL,238733
0.514,0.727,-6.131,0.0492,0.126,0.0,0.0978,0.37,147.917,6M31fPFCYB8Job3MCjjrDV,200400
0.631,0.908,-4.842,0.0391,0.00144,0.0,0.23,0.821,128.009,6eQbRfp5DxLSOL5pGozYf1,222449
0.733,0.784,-7.023,0.0715,0.227,0.0,0.0766,0.455,135.028,5xohcwt1FZVGBzdfNRMhfp,214080
0.743,0.939,-3.186,0.0554,0.0328,0.0,0.13,0.848,129.021,527vaaTSgrFZ23x8CGA48f,197387
0.892,0.764,-5.668,0.0547,0.0186,0.0358,0.332,0.856,115.014,3KnjerEPMolLapVo2wdgz6,196307
0.745,0.506,-6.633,0.0295,0.399,3.59e-06,0.0926,0.356,90.015,10B96serXW72hB0N65H5Lt,225519
0.709,0.728,-1.643,0.185,0.000811,0.105,0.564,0.572,180.107,29viePXNqWUw1cxqzOcuOD,186533
0.663,0.857,-2.16,0.0544,0.0542,0.0,0.144,0.931,126.039,6Vh03bkEfXqekWp7Y1UBRb,200213
0.399,0.767,-3.732,0.0328,0.0242,0.0,0.306,0.507,135.943,4kf33kU0KAlkNBK9pNbYNU,249693
0.574,0.329,-6.829,0.0274,0.22,0.0,0.0986,0.356,130.993,2afCBiru10AFckfOa49wIa,237933
0.64,0.447,-5.809,0.0396,0.437,0.0,0.216,0.475,92.979,4MsOdD6nhPuvnK9MyVAniA,216973
0.597,0.815,-4.802,0.0457,0.1,0.0,0.112,0.581,162.039,1Rp8zCRpkHyEDqaUczfMZA,210200
0.479,0.943,-3.971,0.128,0.00433,3.54e-06,0.438,0.623,160.83,5VYqINPwtzAV5IlWl3vhoe,179893
0.62,0.812,-5.673,0.181,0.0627,0.0,0.876,0.683,91.97,4trx1lgbQ9FtrI5V9Y8C5Y,212347
0.465,0.235,-11.913,0.0401,0.252,0.000104,0.127,0.44,98.757,07EBTfqZaVzyB5x5k0Cyx1,243227
0.522,0.525,-8.782,0.0364,0.0188,0.000167,0.181,0.341,88.006,0BwPaprvtHADxxWhAgRJWd,282907
0.805,0.717,-3.956,0.266,0.0669,0.0,0.248,0.582,112.989,0KxU9wjCedUxSGdjuFdBDu,296187
0.568,0.724,-5.984,0.0308,0.241,0.0,0.123,0.237,81.996,6mgiYIras9HywqgNQ2qRsR,227587
0.765,0.765,-2.732,0.0585,0.00765,3.82e-06,0.0527,0.886,120.001,6z7qW5Xq8NOSDUtAFmJr37,227147
0.672,0.738,-7.045,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,67WTwafOMgegV6ABnBQxcE,277040
0.748,0.84,-7.701,0.0421,0.00348,0.00647,0.44,0.304,115.997,7j5TIXPi0cCbSSqItmbyZy,317080
0.551,0.86,-2.11,0.0431,0.0106,0.0,0.175,0.723,169.989,13CLRmU5f8vvqnrt1DKoQW,225613
0.608,0.754,-6.588,0.0493,0.177,0.0,0.187,0.603,139.042,2yvzLwqnATiZ74iRUTsBfK,208245
0.591,0.808,-5.943,0.288,0.0869,0.00396,0.147,0.337,92.864,3XyMPyuWwHcGMvXeJY6Qt0,270720
0.725,0.662,-5.068,0.0404,0.0144,0.0,0.0996,0.814,122.989,33CB8obztQNidFDbO6Z1Wl,200813
0.518,0.694,-4.669,0.117,0.31,0.0,0.0554,0.344,80.935,1ARlEjfYjPnL5EnClRf0ND,201856
0.591,0.467,-6.483,0.0267,0.0337,0.331,0.0811,0.381,80.942,0B6W9Dztl02TtvTYIhbcOs,250693
0.67,0.676,-4.725,0.037,0.0201,0.0,0.11,0.349,114.974,7gd01LMH2gBcoDngSt8sq9,265813
0.617,0.839,-2.849,0.0655,0.0286,0.0,0.19,0.741,128.91,3axzRedIvdndFIrVrm7V1S,205560
0.834,0.699,-3.222,0.178,0.111,0.0,0.131,0.809,94.086,0xmjwnQ3FNE6HuWCt2nHdZ,272533
0.535,0.605,-7.657,0.246,0.621,0.0,0.12,0.157,199.688,73s4yuT0ROuf9qKubiZPNW,171240
0.689,0.808,-4.018,0.0615,0.00543,0.0,0.0631,0.57,128.015,1XSJ3mgsnkT9DnhbXl29uf,189947
0.717,0.857,-5.222,0.0808,0.0526,0.0,0.0582,0.739,99.019,5XY2LEP0uEeUuDMVNdNTI8,231933
0.686,0.691,-4.616,0.0371,0.257,0.0,0.145,0.477,95.046,052vSBPxqdmYRDlkSPiavc,239080
0.633,0.673,-6.403,0.258,0.297,0.0,0.206,0.659,86.776,2qPUnoasNe4Ep43emVXEig,211160
0.384,0.468,-9.988,0.0348,0.16,0.0281,0.125,0.385,163.838,2TP2W0NeXsGf6JnTIoodAM,275453
0.616,0.653,-7.911,0.0344,0.0217,1.11e-05,0.211,0.551,117.952,20lUjyfg5xXXl87VHtiOFi,236347
0.636,0.85,-4.469,0.0409,0.00121,0.0,0.129,0.75,120.995,6mDpUEYNqfdDQ0OWfjLIhX,218267
0.578,0.754,-5.254,0.0728,0.0572,0.0,0.0518,0.515,102.586,5W59v6kiCz8No0TPc1I9UI,215667
0.541,0.613,-5.397,0.0545,0.689,0.0,0.101,0.36,159.892,2K3fVGW72F9mYATkBtUNPA,233573
0.893,0.666,-5.089,0.138,0.0206,0.0,0.342,0.874,107.011,1BIENruTnjKdB7HD2YIlRr,220427
0.666,0.756,-7.38,0.0875,0.0634,0.000282,0.108,0.355,115.95,7Gx0Aqq30umOD1mW9RVDgT,209600
0.49,0.843,-4.849,0.0478,0.0706,0.0,0.104,0.564,112.85,1jypmXUJgxWKWJZdDsJiXQ,179533
0.633,0.783,-2.968,0.175,0.435,0.0,0.401,0.528,94.086,7dgBDHaO3wtAXcP5cpgumV,209241
0.693,0.729,-2.99,0.378,0.171,0.0,0.07,0.521,117.848,6etwirSInfuJrSOlogS6Sh,284733
0.664,0.353,-7.586,0.0321,0.0212,1.35e-05,0.0727,0.648,129.321,4pR2ghU4F61Zzmi8qWFYlA,182428
0.565,0.654,-6.826,0.0335,0.0542,1.8e-06,0.122,0.235,111.968,3BJe4B8zGnqEdQPMvfVjuS,265427
0.704,0.547,-6.324,0.0257,0.0348,0.0,0.104,0.594,94.966,1bac5HKoSkHq7oiopsRvIb,213147
0.771,0.68,-5.881,0.224,0.277,1.18e-05,0.682,0.808,119.952,4NeOWqHmlrGRuBvsLJC9rL,276160
0.653,0.619,-7.185,0.138,0.0276,0.0,0.33,0.681,84.943,0PmMbDHModfv704hcyhO3K,217493
0.469,0.592,-4.962,0.0399,0.0393,0.0,0.105,0.0938,161.996,75xgoXAGed7jiNDdV8TNOe,210613
0.655,0.725,-5.386,0.0406,0.011,2.11e-06,0.141,0.63,129.995,6DU6sVOrjjEQKyGmnHJzZ1,186960
0.599,0.46,-8.259,0.0293,0.287,2.23e-06,0.0948,0.288,120.03,70bkrlMFeFT6MEoRRoZztn,238000
0.675,0.602,-4.733,0.116,0.00377,0.0,0.0458,0.933,127.938,6qUSs4FDzZUdAhY6JDIJfa,201040
0.498,0.59,-4.721,0.032,0.511,0.0,0.107,0.0784,145.867,1wVuPmvt6AWvTL5W2GJnzZ,217867
0.637,0.93,-2.632,0.0511,0.0177,0.0,0.452,0.886,90.014,4My8w8AA1JpG6E5SiAPvJL,182867
0.694,0.801,-4.503,0.0441,0.00124,0.0,0.479,0.646,119.969,2WgyOP8Z1D6GQYumCwH4Dk,249280
0.592,0.616,-6.782,0.0309,0.325,0.0,0.171,0.386,95.047,4ct0UtaRlnyGvQHmX8ffGU,201653
0.669,0.614,-9.764,0.0358,0.25,0.0,0.0478,0.729,89.986,4ikwdrSQRvQP7QwbwteCTQ,194307
0.557,0.535,-6.665,0.0417,0.0158,6.31e-06,0.103,0.427,163.862,3B9bSXCVczfyc1nkUQ7IgL,158640
0.58,0.959,-3.958,0.0893,0.0106,0.0012,0.0603,0.476,135.001,7wifn3Yf5ksPDJOjao5Xhb,219560
0.577,0.658,-5.302,0.0383,0.00609,0.000163,0.118,0.256,125.85,2Ira0uvYaGKUAQijygMmON,292800
0.684,0.71,-3.614,0.0779,0.0132,0.0,0.444,0.451,93.007,5NQJnRpJHRaupdegphntQT,222187
0.319,0.739,-5.74,0.272,0.0285,0.0,0.111,0.449,194.169,42ydLwx4i5V49RXHOozJZq,230227
0.742,0.883,-3.419,0.0329,0.333,7.51e-06,0.0964,0.978,136.506,22sLuJYcvZOSoLLRYev1s5,240280
0.632,0.4,-8.215,0.0305,0.608,0.0,0.24,0.323,127.819,6jN8PJP4SYnnz4BT8dn127,189240
0.66,0.684,-5.974,0.0329,0.0523,0.0,0.204,0.627,121.07,0Tgmn8gB6i5kluBxdFkmkP,212400
0.598,0.799,-5.156,0.0349,0.041,0.0,0.157,0.596,127.975,6zagr2zTjMf9XjndBR3l8v,259960
0.663,0.84,-2.85,0.083,0.0132,0.0,0.496,0.609,128.071,5ojIBrEAUKWkI5BSoWGGFu,192000
0.644,0.8,-2.967,0.0949,0.0945,0.0,0.0928,0.154,143.676,6KSrm7psP1KvqBRXcD42AS,236722
0.632,0.972,-2.423,0.121,0.121,7.74e-05,0.0317,0.845,87.0,522GGnq0ZikjsxbiKFLy3D,210680
0.726,0.881,-3.892,0.0391,0.203,0.0,0.108,0.682,110.019,4hjuUelurEBKlqpJPJ77Iw,203440
0.693,0.822,-6.01,0.102,0.0995,1.73e-05,0.061,0.765,121.969,2wNGoon7FlKnVEyYS1ZRBQ,207480
0.649,0.838,-4.138,0.078,0.216,0.0,0.638,0.964,139.962,4wODOg3NPt56JE0sB6d5hY,194680
0.616,0.919,-3.468,0.0401,0.0141,0.0,0.117,0.572,110.008,4rYLpaNFzt6pkQnrCvVHUw,232667
0.666,0.67,-6.505,0.127,0.216,0.0,0.171,0.65,159.984,6kLzAzVG2cZdDMyvl1OkeS,203427
0.637,0.718,-5.724,0.32,0.356,0.0,0.109,0.405,95.009,1j4YI8dDRs7z1SVRZ7Hyaw,230327
0.398,0.284,-12.852,0.0337,0.966,8.57e-05,0.116,0.114,109.599,0dRhSF9LV0HR8Jwd3MMMKJ,230307
0.765,0.754,-3.736,0.0764,0.0053,0.000286,0.157,0.404,91.973,76Y07hjDi7fjJnZKsQbEaF,199840
0.94,0.742,-6.407,0.0425,0.00856,0.0,0.117,0.542,103.683,5J58slQI9ku9125VhQ070L,229360
0.863,0.667,-3.891,0.0508,0.0154,0.000341,0.125,0.892,120.011,2ISUiwj8xXqHeUFcen0AIU,208867
0.513,0.496,-6.049,0.0511,0.46,0.0,0.106,0.676,113.072,74tQaH4CxM5Rs9BzerEbHr,186893
0.722,0.614,-4.519,0.191,0.5,0.0,0.0422,0.753,150.288,02y4CADbBLKy1dpFsSeay5,188560
0.654,0.431,-9.832,0.0234,0.635,0.0,0.117,0.457,95.052,0yjurXcoMwLknB4mDYTgH4,234253
0.633,0.683,-6.61,0.119,0.0148,0.00028,0.129,0.734,128.0,3RrJTOClOgMAc9FQ7QDwv7,233360
0.641,0.77,-4.725,0.0525,0.0282,0.0,0.285,0.528,91.974,1lp36pXHDKWdsANztdBNV5,194560
0.629,0.578,-9.079,0.106,0.0361,0.0,0.367,0.212,139.88,6O6S8IxdIERSkwRCjxwMCb,206227
0.775,0.825,-5.402,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,6gj08XDlv9Duc2fPOxUmVD,182667
0.458,0.591,-5.151,0.061,0.0344,0.00198,0.304,0.352,84.9,6pNhhv4VcoQj9uA6oH3YZa,241864
0.804,0.836,-6.635,0.089,0.32,0.0,0.213,0.85,120.046,7mS8RbJji2UZAaguRGsOCH,223773
0.404,0.231,-12.547,0.0327,0.842,0.00163,0.139,0.296,178.166,60BLLWnPwhvPp9t6GKDiqG,238680
0.757,0.678,-5.529,0.233,0.0472,9.14e-06,0.0654,0.82,120.075,2hgzdQdnfWwtdpZbhZlV72,218235
0.69,0.354,-11.191,0.176,0.275,0.0,0.0466,0.405,169.869,0NEsHEHiHObAsTIaKLhkd9,191440
0.713,0.718,-3.806,0.0278,0.00233,0.0,0.0838,0.656,126.999,5G2c6FsfTzgYUzageCmfXY,197600
0.669,0.785,-6.754,0.128,0.0735,0.0,0.0877,0.463,126.005,5fEI1BTxirQMduso1FdE7S,260507
0.668,0.718,-4.736,0.0605,0.0165,0.0,0.104,0.345,91.993,4fINc8dnfcz7AdhFYVA4i7,192200
0.594,0.874,-3.716,0.0815,0.0116,0.0,0.549,0.628,119.964,3es9la1RV8YqhVNdTHUz2c,196413
0.654,0.76,-3.669,0.045,0.0797,0.0,0.299,0.41,99.945,09CtPGIpYB4BrO8qb1RGsF,200787
0.847,0.882,-4.536,0.0551,0.0416,0.000201,0.103,0.793,122.013,1Uon2YOOphIt6uuI9zBuNg,185920
0.682,0.752,-7.029,0.0919,0.0919,0.0,0.0822,0.363,89.982,7C6MlEwb7dpyXiMgXqRPVd,295187
0.597,0.796,-6.128,0.0328,0.1,0.000125,0.125,0.37,102.045,2VeL5ezgFikYKtKkclSxVQ,276480
0.67,0.73,-5.408,0.0643,0.0643,1.78e-06,0.118,0.539,119.981,4zsIsgBXMwMzK0PQDrHzqQ,239639
0.762,0.702,-5.87,0.0432,0.0167,0.0,0.314,0.898,127.029,0jDWRUbxSn8zQlwFbeLHwo,207200
0.895,0.681,-5.267,0.358,0.157,0.0,0.189,0.554,121.918,0wdKiSBUT7aZkXUIdJWcwC,240000
0.77,0.831,-8.071,0.159,0.599,0.0,0.099,0.572,87.974,2p7uiGesWwDL3f7B1CALHX,186013
0.702,0.696,-6.577,0.0798,0.431,3.5e-06,0.158,0.426,89.997,4Q3SMydT4wLutUFpNCc2tI,187987
0.735,0.749,-3.766,0.0874,0.371,0.0,0.47,0.373,93.718,4z0PnuB07fxtVZZRWsCfxb,278507
0.617,0.671,-5.37,0.054,0.00195,0.00454,0.0771,0.78,123.925,5Vc0rH2fEXElLnzIIxLwlp,306324
0.569,0.564,-4.856,0.0429,0.0897,0.0,0.0816,0.254,132.794,6n72bDAxbWOkWaJnlfQfIZ,209924
0.606,0.838,-5.5,0.0529,0.221,0.0,0.0922,0.659,91.02,0SrrslErFxqDBR30B7LVSb,264747
0.858,0.62,-7.005,0.0624,0.203,0.0,0.116,0.895,102.028,5S5RweUSo6AbetkBIKJ128,197600
0.85,0.774,-5.911,0.0953,0.0854,0.0,0.0383,0.906,124.944,4jZeZ18SaKIN8XHUCvr3Me,172391
0.626,0.88,-2.384,0.0504,0.205,0.0,0.128,0.534,95.079,08bNPGLD8AhKpnnERrAc6G,202621
0.66,0.775,-4.926,0.172,0.0553,0.0,0.129,0.635,157.036,4HbiCvH1R7mVOJ7KY7JQBD,157643
0.793,0.366,-10.051,0.136,0.0214,0.0,0.0964,0.278,122.991,4Iy73U3ZqfhF1cxPDRSMKp,159522
0.856,0.652,-5.324,0.143,0.177,0.0,0.193,0.471,97.017,2tPcTFiQF9MbVUyjZ3zDhA,219307
0.855,0.478,-9.116,0.193,0.00759,0.0,0.101,0.284,130.018,5cXg9IQS34FzLVdHhp7hu7,221827
0.768,0.471,-8.406,0.259,0.0201,0.0,0.268,0.405,131.023,4LmAnpjlhWTahvRkYR8xJa,267427
0.645,0.705,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,51rXHuKN8Loc4sUlKPODgH,229670
0.918,0.58,-7.501,0.322,0.00108,6.12e-05,0.106,0.611,139.977,6HJ34Zyw6bg8yGm28AxLXf,181415
0.517,0.811,-4.526,0.286,0.186,0.0,0.105,0.494,168.269,1hWYT0w2R0J19rlVkiez7X,250320
0.535,0.8,-4.569,0.0342,0.0183,0.0,0.421,0.175,113.023,5rlMVKnvE6ZSzNCs8ZyHqU,242828
0.284,0.704,-7.276,0.186,0.00583,0.000115,0.0424,0.1,191.702,2xGjteMU3E1tkEPVFBO08U,234707
0.884,0.547,-7.492,0.387,0.0438,0.0,0.124,0.425,158.019,16wWFYS9S4hKBk2Ofj3Ss6,170200
0.595,0.567,-6.336,0.0417,0.0151,0.0,0.189,0.216,159.8,0kQI2mBs8VBgIKj5JtuchR,172895
0.704,0.859,-4.877,0.0996,0.0185,0.0,0.0215,0.926,105.115,3Vo4wInECJQuz9BIBMOu8i,217289
0.595,0.731,-6.165,0.0652,0.311,0.0,0.0992,0.535,159.978,3VaE1ukyTHQDnAH28aIK6l,221194
0.732,0.678,-4.977,0.0886,0.0867,2.41e-05,0.112,0.196,100.626,6huNf4dutXRjJyGn7f5BPS,211421
0.599,0.857,-5.7,0.299,0.0321,0.0,0.4,0.469,187.985,0zl3PdjIl320fK0pxBGWNR,151915
0.542,0.587,-6.145,0.035,0.0977,0.0,0.2,0.243,136.915,2ludbmtPoyCPe2K08fAlFl,237372
0.864,0.484,-9.159,0.344,0.205,0.0,0.248,0.534,160.052,1LXbv9jiTtdBdHadZ317Gt,144560
0.884,0.505,-8.322,0.265,0.0257,0.0,0.307,0.582,148.042,6eKWSrZfzd25TYYxkscWgg,168627
0.827,0.591,-7.504,0.0744,0.0307,0.0,0.273,0.402,142.113,2KokOIKdw4zZutDil85Ugh,202835
0.71,0.789,-3.874,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,7uzmGiiJyRfuViKKK3lVmR,131064
0.921,0.467,-8.443,0.119,0.0149,0.000238,0.334,0.287,135.995,3ncgNpxLoBQ65ABk4djDyd,191252
0.808,0.771,-5.719,0.0645,0.0413,1.29e-06,0.18,0.471,161.94,4BHzHISX21PYwGXiBEUQ70,251859
0.907,0.633,-5.145,0.184,0.0876,2.6e-06,0.106,0.395,145.914,6n4U3TlzUGhdSFbUUhTvLP,276147
0.817,0.816,-5.402,0.269,0.00263,0.0,0.159,0.508,181.982,2UVbBKQOdFAekPTRsnkzcf,190288
0.936,0.585,-6.914,0.125,0.0142,0.0,0.132,0.242,124.991,0wbnC9AUenxp613TYaJsGK,255379
0.883,0.7,-4.63,0.156,0.162,5.37e-06,0.113,0.564,99.97,2XruMFzX9m7Zup8LStQVlb,235500
0.898,0.363,-8.877,0.17,0.226,0.0,0.0746,0.798,140.037,7v5tZiHSglBIeMU4jf1VC3,138057
0.476,0.343,-10.417,0.0339,0.59,0.0,0.128,0.239,171.764,1Q2z1qC6C0Db6nDFkwr9wd,188180
0.776,0.732,-3.719,0.081,0.175,0.0,0.364,0.383,144.076,0Rt2ekFM9bXqeAgR0TLZkz,153351
0.754,0.449,-9.211,0.109,0.0332,8.29e-05,0.552,0.357,77.169,6DCZcSspjsKoFjzjrWoCdn,198973
0.745,0.646,-6.987,0.17,0.157,0.0,0.338,0.46,79.993,2u7mxWSeoqTXndK5e08jMp,203908
0.684,0.619,-7.005,0.0386,0.0716,0.0,0.122,0.284,125.046,630sXRhIcfwr2e4RdNtjKN,217440
0.938,0.813,-6.872,0.27,0.0624,1.23e-06,0.0801,0.73,122.984,2gfKNyAHI4MBwBkkP3hXCE,90747
0.886,0.512,-11.825,0.237,0.207,0.0,0.0991,0.454,93.997,63BokRfXSQhEU6Qi2dSJpZ,308733
0.734,0.57,-7.066,0.133,0.847,2.14e-05,0.112,0.689,129.953,3GVkPk8mqxz0itaAriG1L7,95467
0.609,0.649,-5.766,0.0859,0.172,0.0,0.196,0.303,76.982,0ECAT7Yu90YumhfMP1F4eC,238325
0.791,0.713,-3.742,0.254,0.0163,0.0,0.189,0.514,130.012,5jzX4dWVQeBTtfBaXnMRt5,192573
0.705,0.628,-5.362,0.0489,0.0287,0.0193,0.0863,0.465,96.799,66kQ7wr4d2LwwSjr7HXcyr,235540
0.529,0.671,-5.458,0.0974,0.011,0.000171,0.137,0.7,81.301,7rhej63k3GAokc05uB7hNf,196701
0.841,0.522,-5.963,0.049,0.0168,1.37e-06,0.188,0.616,99.059,5BrTUo0xP1wKXLJWUaGFtk,264947
0.779,0.726,-6.583,0.143,0.0102,0.0,0.0942,0.901,125.94,00tCftpJCfoWvP5DwD9EgE,227853
0.97,0.806,-5.628,0.298,0.0955,0.0,0.133,0.815,120.003,6wdI9sg2VdgjqSg0ozu9PK,140078
0.574,0.812,-4.061,0.05,0.0595,0.0,0.128,0.216,134.934,0hQnWNnpCxU7dE1BkCAbXt,205667
0.787,0.898,-5.492,0.0593,0.0196,0.00342,0.957,0.809,127.958,5WDrQbxcgQZb37VboHTdZL,232000
0.837,0.871,-4.319,0.0662,0.0929,0.02,0.099,0.646,99.992,5fySAmiBZEILTlSwo8n4Wi,189619
0.75,0.737,-4.89,0.0723,0.00595,0.000114,0.113,0.354,97.921,7mGdJWJETc696zijUeZ2FD,211789
0.771,0.873,-4.386,0.11,0.442,0.0,0.235,0.428,90.997,6Z4UPnU2Kwvws4CYN0kZbw,204382
0.909,0.546,-7.513,0.175,0.000704,0.000823,0.36,0.0986,138.043,75FDPwaULRdYDn4StFN2rT,224613
0.763,0.726,-6.405,0.282,0.259,0.0,0.0976,0.349,139.059,6eYxmK9fdL4hwLnXG2zY3s,126346
0.433,0.778,-7.681,0.041,0.843,0.0,0.139,0.764,114.208,5de9Ho64dovuQI8Uhn5gPD,87561
0.265,0.827,-4.661,0.104,0.0434,0.0,0.117,0.131,82.021,5365BgI6Fr6agnKQZqPPX1,224053
0.886,0.427,-10.028,0.145,0.0312,0.00099,0.0906,0.23,108.034,5uDASfU19gDxSjW8cnCaBp,177184
0.747,0.714,-5.123,0.14,0.0169,0.0,0.138,0.461,144.969,3DgoM4s0T7VoHEQkp3xUsW,191013
0.77,0.502,-9.604,0.13,0.0614,0.0,0.069,0.305,127.946,6wOCaV1MY8CN2ujNJSfr5z,207907
0.656,0.804,-5.191,0.363,0.173,0.0,0.837,0.314,125.882,2WWruw7ul9N7eqoHELyMc2,189307
0.584,0.731,-6.209,0.209,0.114,3.48e-05,0.607,0.44,84.913,18bhLb1XbBQbRj9QAvIiHt,228960
0.7,0.74,-4.617,0.184,0.254,0.0,0.0682,0.663,79.015,4xs1uoAjiWAEecX9yKGSF6,264173
0.534,0.583,-8.672,0.0288,0.0262,0.0,0.421,0.145,106.0,64PgpLHuQK3UJ5qZ875Vei,231547
0.747,0.524,-6.807,0.245,0.0306,0.0,0.2,0.363,140.053,40oKW22ZNNkEdZLJTScaQI,213132
0.797,0.844,-5.482,0.275,0.0651,0.0,0.087,0.52,170.142,4dVpf9jZjcORqGTLUaeYj9,173600
0.746,0.647,-6.394,0.052,0.007,0.0,0.156,0.196,112.015,5s06GRv6uzSSHzzRbz179Y,233705
0.583,0.685,-6.978,0.425,0.162,0.0,0.0858,0.44,155.947,6sDCgB1Ulh7aw92mk0opyd,206427
0.734,0.751,-7.26,0.285,0.00529,0.0,0.183,0.56,161.997,6V4KHt9xu4TPEnDFoBeacT,159916
0.823,0.419,-10.358,0.165,0.416,0.0,0.105,0.277,119.958,6NWl2m8asvH83xjuXVNsuG,187453
0.521,0.763,-4.693,0.0408,0.00835,0.0,0.155,0.197,75.036,1TwkrsfHX7iqaB8aRmlZ16,154815
0.746,0.251,-16.169,0.259,0.782,0.00203,0.106,0.18,139.999,5TXDeTFVRVY7Cvt0Dw4vWW,120027
0.763,0.726,-6.405,0.282,0.259,0.0,0.0976,0.349,139.059,7floNISpH8VF4z4459Qo18,126346
0.934,0.407,-8.058,0.345,0.00365,0.0,0.11,0.0793,140.024,1c5Lbn9mYwNYbnNiizw6D0,192000
0.755,0.56,-5.497,0.157,0.1,0.0,0.0778,0.587,78.033,1xjX4vrqHG1BWk2d91FUvq,148320
0.804,0.66,-4.86,0.0726,0.0319,0.0,0.103,0.257,94.053,1WIZiOuNO3woKfdlSK2gNn,169345
0.536,0.972,-2.387,0.0737,0.000169,0.801,0.149,0.431,128.02,2eN2ujxIAg5P0t2jkLs75P,306133
0.627,0.847,-5.303,0.0352,0.0237,0.0,0.212,0.611,126.017,0RTzJVkunbGwuRjXDFHnjf,251147
0.498,0.608,-5.435,0.0733,0.221,0.0,0.121,0.123,169.936,7qrMWXNwE1aD1o1sBnyIAh,201520
0.64,0.849,-5.684,0.153,0.058,0.0,0.303,0.64,76.983,2j8MsmmNqmc6UBEA54KOlY,249040
0.695,0.661,-7.2,0.0645,0.00525,0.0,0.286,0.513,104.979,6B2ERbVUDfIiUNXCWhjzFG,265467
0.665,0.769,-5.04,0.249,0.4,0.0,0.709,0.512,80.971,3xpTHrC1b6dmiLEeM5jO0z,252027
0.514,0.72,-5.189,0.322,0.0738,0.0,0.148,0.478,96.237,3GOjD8hwXOxbTF3apTqSqX,287893
0.78,0.787,-4.581,0.245,0.232,0.0,0.246,0.258,109.883,2Ie7pnF3ZKNTde30TQWlWx,245467
0.748,0.749,-5.916,0.516,0.142,0.0,0.0713,0.659,90.09,1cS0TgbR263ey9jn0MwD2s,221013
0.884,0.492,-5.343,0.112,0.16,0.0,0.359,0.11,130.072,4iTyf5pLZMOR8YrEZgSopo,315347
0.631,0.79,-5.128,0.391,0.144,0.0,0.213,0.23,80.522,7aW0z1jKq6FgB7ffpbocg6,234613
0.766,0.64,-8.899,0.0345,0.051,0.0,0.237,0.67,100.044,0qgZvYWLIqDn0tXimF8gPa,165600
0.65,0.672,-5.85,0.148,0.447,0.0,0.285,0.387,115.052,2rHVaNBkAWylDbgh9l47n5,191321
0.49,0.44,-7.76,0.353,0.00806,0.00103,0.186,0.091,173.095,7DuvVy7JfFgXwWlVzyyPys,227533
0.665,0.635,-5.763,0.0446,0.0516,0.0,0.367,0.472,97.974,5IdrsGhB8D7RwNwGra9V6i,212927
0.717,0.804,-5.257,0.326,0.279,0.0,0.527,0.362,133.012,3jfFw63n74qkinjHibNPMS,211128
